msg_id,conv_id,conv_turn,sender_user_id,receiver_user_id,sent_at,text,answer,source_file
9d256a0f-066a-4441-85c8-a1c8e96935dc,chat:u_1_u_2,90,Barbara,Vika⭐️,2020-02-16 16:15:12,"Hahahahahahaha
True
😂😂😂","♊
An ugly symbol though",vika_translated.txt
342dc666-2c1f-4bfb-adb4-8f529ac59e8e,chat:u_1_u_2,91,Vika⭐️,Barbara,2020-02-16 16:15:47,"♊
An ugly symbol though","I don't know
I actually like it
Just
Not too complicated",vika_translated.txt
9f5c6637-5a57-487d-95f0-623d404405f0,chat:u_1_u_2,92,Barbara,Vika⭐️,2020-02-16 16:16:09,"I don't know
I actually like it
Just
Not too complicated","Simple
Hahaha, exactly
‎image omitted",vika_translated.txt
cf592a0d-4c5d-4f3c-9f5a-3ef9fa551abe,chat:u_1_u_2,93,Vika⭐️,Barbara,2020-02-16 16:16:30,"Simple
Hahaha, exactly
‎image omitted","Yes, they did a nice job on her
I saw that
It's just frustrating that I don't have money to look like that",vika_translated.txt
b10808a3-3e05-40e1-a036-3a91f10dac27,chat:u_1_u_2,94,Barbara,Vika⭐️,2020-02-16 16:19:26,"Yes, they did a nice job on her
I saw that
It's just frustrating that I don't have money to look like that","What mainly deters me is that it needs to be maintained pretty regularly
Once a year or two max
Perfect, they really do it subtly, but it's expensiveee
Good morning ❤ just checking you're okay.. are you okay? 😔",vika_translated.txt
00faffbe-6a5e-4f12-8554-aeb72f7388c4,chat:u_1_u_2,95,Vika⭐️,Barbara,2020-02-16 16:20:19,"What mainly deters me is that it needs to be maintained pretty regularly
Once a year or two max
Perfect, they really do it subtly, but it's expensiveee
Good morning ❤ just checking you're okay.. are you okay? 😔","Yes
Thank you, my beautiful ❤️❤️❤️
Come to the balcony❤️❤️❤️",vika_translated.txt
75d5a26f-acc3-4635-acd3-4b189dbe2383,chat:u_1_u_2,96,Barbara,Vika⭐️,2020-03-07 11:29:52,"Yes
Thank you, my beautiful ❤️❤️❤️
Come to the balcony❤️❤️❤️","Today?? Or on the weekend?
I'm in Karmiel tonight
I'm doing my brother's makeup for Purim tomorrow",vika_translated.txt
3d08be03-28a5-490b-b656-a5bf20f519b7,chat:u_1_u_2,97,Vika⭐️,Barbara,2020-03-07 23:22:02,"Today?? Or on the weekend?
I'm in Karmiel tonight
I'm doing my brother's makeup for Purim tomorrow","Aren't you working tomorrow?
I just meant for now
But it's already late lolll",vika_translated.txt
0df7f29a-30aa-4dc4-aa3e-7fc36e6277c8,chat:u_1_u_2,98,Barbara,Vika⭐️,2020-03-07 23:36:14,"Aren't you working tomorrow?
I just meant for now
But it's already late lolll","Of course I'm working, driving to the base in the morning
We'll go out on the weekend, I want to dress up too ☺☺",vika_translated.txt
727b2026-e1d7-4c37-bde6-63c9f9911b4f,chat:u_1_u_2,99,Vika⭐️,Barbara,2020-03-07 23:43:27,"Of course I'm working, driving to the base in the morning
We'll go out on the weekend, I want to dress up too ☺☺","So how will you have time?
Yesnnn",vika_translated.txt
306dccf4-ea09-40f1-acf1-e1aa82e62f55,chat:u_1_u_2,100,Barbara,Vika⭐️,2020-03-07 23:46:04,"So how will you have time?
Yesnnn",In the morning 🤷🏻‍♀,vika_translated.txt
22d523b4-f70e-4151-9ad3-a89f53865058,chat:u_1_u_2,101,Vika⭐️,Barbara,2020-03-08 07:24:40,In the morning 🤷🏻‍♀,When did you wake up to do that?,vika_translated.txt
6675719f-76e7-48c7-9015-b681cd03f948,chat:u_1_u_2,102,Barbara,Vika⭐️,2020-03-08 07:25:10,When did you wake up to do that?,"6
‎image omitted",vika_translated.txt
d57da681-4170-4bce-a436-67f8c86c23ad,chat:u_1_u_2,103,Vika⭐️,Barbara,2020-03-08 07:27:55,"6
‎image omitted","OMGeee
How amazing you did!!!!",vika_translated.txt
faf238ec-040d-4348-8353-5330f45aa5ff,chat:u_1_u_2,104,Barbara,Vika⭐️,2020-03-08 10:30:57,"OMGeee
How amazing you did!!!!",Thanks😍😍,vika_translated.txt
4b498f9d-3b4e-4cbb-b0fd-42d4c18a9126,chat:u_1_u_2,105,Vika⭐️,Barbara,2020-03-08 11:46:40,Thanks😍😍,"Vikushhhh, we need to think about a gift for Milina",vika_translated.txt
5b1f9bb1-98e1-46a8-9706-363bf838fe49,chat:u_1_u_2,106,Barbara,Vika⭐️,2020-03-11 10:42:16,"Vikushhhh, we need to think about a gift for Milina","Ummm, I'm one of those people who just ask what the person wants lol",vika_translated.txt
48f67a31-6e16-444d-b416-7e3ef2f7613d,chat:u_1_u_2,107,Vika⭐️,Barbara,2020-03-11 11:28:35,"Ummm, I'm one of those people who just ask what the person wants lol",Did you ask her already?,vika_translated.txt
8a743440-3580-4ad9-8b72-b1818b758d15,chat:u_1_u_2,108,Barbara,Vika⭐️,2020-03-11 11:33:56,Did you ask her already?,"No
I'll ask today",vika_translated.txt
7133ae96-6038-4da1-860a-7cd0b9b76059,chat:u_1_u_2,109,Vika⭐️,Barbara,2020-03-11 11:34:04,"No
I'll ask today",Did you ask? :),vika_translated.txt
ada5fa65-905f-4615-8e1d-ae613495fbc0,chat:u_1_u_2,110,Barbara,Vika⭐️,2020-03-11 19:44:42,Did you ask? :),Yes lol,vika_translated.txt
59edd619-ab1c-4091-b652-313dd8f35605,chat:u_1_u_2,111,Vika⭐️,Barbara,2020-03-11 20:47:56,Yes lol,"Well, what did she answer you?",vika_translated.txt
a89d09f9-8fa5-4b32-99db-392105cd7a99,chat:u_1_u_2,112,Barbara,Vika⭐️,2020-03-11 22:17:15,"Well, what did she answer you?","Earrings, necklace
I'll take her to choose",vika_translated.txt
743771ba-0aec-4ec3-a457-17b3b285fbf5,chat:u_1_u_2,113,Vika⭐️,Barbara,2020-03-11 22:55:26,"Earrings, necklace
I'll take her to choose",I see,vika_translated.txt
be22a70c-066c-4bc8-9b3d-4f77990ccc71,chat:u_1_u_2,114,Barbara,Vika⭐️,2020-03-12 13:39:32,I see,Do you want to surprise her with a gift?,vika_translated.txt
2c118ea3-7f30-44ac-93cb-f3ef0f9dee1b,chat:u_1_u_2,115,Vika⭐️,Barbara,2020-03-12 14:40:43,Do you want to surprise her with a gift?,"Yes
Sort of
She probably won't expect a gift from me
Oh no, even though I gave her one last year",vika_translated.txt
565ae4be-f255-425d-942c-e6aa024d80c1,chat:u_1_u_2,116,Barbara,Vika⭐️,2020-03-12 23:05:21,"Yes
Sort of
She probably won't expect a gift from me
Oh no, even though I gave her one last year","Hahaha, whatever you want
Regarding the family, she just asked them to give her money
The things she likes are clothes at Zara, buying things for the house, ordering Kylie Jenner makeup
Barbara
Seriously, did you do the Corona test now?
If yes, I'll report it to my commander",vika_translated.txt
beef0e3d-ddf8-48e7-9f5b-fd8987d2d308,chat:u_1_u_2,117,Vika⭐️,Barbara,2020-03-12 23:48:28,"Hahaha, whatever you want
Regarding the family, she just asked them to give her money
The things she likes are clothes at Zara, buying things for the house, ordering Kylie Jenner makeup
Barbara
Seriously, did you do the Corona test now?
If yes, I'll report it to my commander","Yesnnn
Seriously",vika_translated.txt
0aa1eb47-3947-46e0-8b0d-953609137723,chat:u_1_u_2,118,Barbara,Vika⭐️,2020-03-14 22:25:53,"Yesnnn
Seriously","Okay
Keep us updated according to the results",vika_translated.txt
6cae4ae2-4082-4f55-b88c-f22e176cd4d7,chat:u_1_u_2,119,Vika⭐️,Barbara,2020-03-14 22:26:35,"Okay
Keep us updated according to the results",Okay,vika_translated.txt
c2906785-7289-4b1c-8bc9-b3b7659c988c,chat:u_1_u_2,120,Barbara,Vika⭐️,2020-03-14 22:27:05,Okay,"Barbarushhh
How are you?",vika_translated.txt
89a9d9b4-c9d5-4de3-a0db-fefa9f3c2af8,chat:u_1_u_2,121,Vika⭐️,Barbara,2020-03-18 11:12:18,"Barbarushhh
How are you?","Okay
Going a bit crazy here
How about you?",vika_translated.txt
a90104e1-a76a-4000-b285-f7d197247c1e,chat:u_1_u_2,122,Barbara,Vika⭐️,2020-03-18 12:22:52,"Okay
Going a bit crazy here
How about you?","Going crazy myself🤯
And it's Milina's birthday on Friday 😣 I don't know how to cheer her up, I don't even have a way to buy her balloons",vika_translated.txt
13dc3680-b47f-4f88-bd70-38a5cf608c21,chat:u_1_u_2,123,Vika⭐️,Barbara,2020-03-18 12:23:18,"Going crazy myself🤯
And it's Milina's birthday on Friday 😣 I don't know how to cheer her up, I don't even have a way to buy her balloons","What, aren't there any in the stores?
Are you also staying home?",vika_translated.txt
aed60fa8-e081-4c3e-b5af-8046a85af790,chat:u_1_u_2,124,Barbara,Vika⭐️,2020-03-18 12:33:58,"What, aren't there any in the stores?
Are you also staying home?","I'm not allowed to leave the house except for the base and only by car, not public transport",vika_translated.txt
31da5bab-c1ae-485b-bb46-4db20ff12a1a,chat:u_1_u_2,125,Vika⭐️,Barbara,2020-03-18 12:34:28,"I'm not allowed to leave the house except for the base and only by car, not public transport","You say that as if public transport is really fun for you
And why aren't you allowed? I mean, you are allowed to leave the house, it's just not recommended",vika_translated.txt
2ae6eeea-482e-49b8-bf82-d0d380b0efca,chat:u_1_u_2,126,Barbara,Vika⭐️,2020-03-18 12:34:48,"You say that as if public transport is really fun for you
And why aren't you allowed? I mean, you are allowed to leave the house, it's just not recommended","Public transport is my option for getting around because I don't have a car
Not allowed because I'm in the army
It's not a recommendation lolll",vika_translated.txt
23039cd7-88aa-492a-95d2-d88833c753f4,chat:u_1_u_2,127,Vika⭐️,Barbara,2020-03-18 12:35:24,"Public transport is my option for getting around because I don't have a car
Not allowed because I'm in the army
It's not a recommendation lolll","‎audio omitted
‎audio omitted",vika_translated.txt
722566ec-c004-497c-bd99-0170f08fed24,chat:u_1_u_2,128,Barbara,Vika⭐️,2020-03-18 12:35:44,"‎audio omitted
‎audio omitted","It's not a matter of fun, it's a matter of logistics
😅",vika_translated.txt
257f7db0-3465-43d9-863d-58772c75b799,chat:u_1_u_2,129,Vika⭐️,Barbara,2020-03-18 12:37:44,"It's not a matter of fun, it's a matter of logistics
😅","Huh?
‎audio omitted
‎audio omitted
‎audio omitted",vika_translated.txt
e4bc7c78-b602-4275-94cb-41a7570120e4,chat:u_1_u_2,130,Barbara,Vika⭐️,2020-03-18 12:38:04,"Huh?
‎audio omitted
‎audio omitted
‎audio omitted","There are balloons at the supermarket
‎audio omitted",vika_translated.txt
b21b428f-d342-476d-9710-8bd3bfc3f645,chat:u_1_u_2,131,Vika⭐️,Barbara,2020-03-18 12:39:33,"There are balloons at the supermarket
‎audio omitted","Sure
I'll bring a cake too",vika_translated.txt
2f9431ca-da55-4c37-93c6-09178c9a9f9a,chat:u_1_u_2,132,Barbara,Vika⭐️,2020-03-18 12:40:12,"Sure
I'll bring a cake too","Awesome
Because we have nothing to make a cake from lol
And she's also home with me all day",vika_translated.txt
4c235bf8-c94f-4a09-bc72-b4dfda8866e8,chat:u_1_u_2,133,Vika⭐️,Barbara,2020-03-18 12:40:31,"Awesome
Because we have nothing to make a cake from lol
And she's also home with me all day","‎audio omitted
‎audio omitted",vika_translated.txt
98418552-a28c-4911-972c-be2438a9ae69,chat:u_1_u_2,134,Barbara,Vika⭐️,2020-03-18 12:41:54,"‎audio omitted
‎audio omitted",Come whenever you can,vika_translated.txt
7a3dcade-ae9d-4f53-b4c7-97323250ccf4,chat:u_1_u_2,135,Vika⭐️,Barbara,2020-03-18 12:44:01,Come whenever you can,"Can you talk now?
Want to consult with you",vika_translated.txt
6c864368-5cc6-4744-ac00-1ae401c22cd5,chat:u_1_u_2,136,Barbara,Vika⭐️,2020-03-19 18:02:49,"Can you talk now?
Want to consult with you",I'm listening 😊👂🏼,vika_translated.txt
a68b09bf-e989-4942-97f9-0782a8bdc968,chat:u_1_u_2,137,Vika⭐️,Barbara,2020-03-19 18:16:57,I'm listening 😊👂🏼,"Is Milina next to you?
Can I call you?",vika_translated.txt
7c17a3aa-25ae-4fe0-87fe-1d94eab2fd4c,chat:u_1_u_2,138,Barbara,Vika⭐️,2020-03-19 18:27:59,"Is Milina next to you?
Can I call you?","I'm at the base lol
Call me
Okay, I'll wake up relatively early, call me",vika_translated.txt
ed513f08-b72b-4131-a911-d32cee5c3ac9,chat:u_1_u_2,139,Vika⭐️,Barbara,2020-03-19 18:28:12,"I'm at the base lol
Call me
Okay, I'll wake up relatively early, call me","What did her mom say?
‎audio omitted",vika_translated.txt
0179f414-b4bd-4707-a216-e10c01fae176,chat:u_1_u_2,140,Barbara,Vika⭐️,2020-03-19 21:59:09,"What did her mom say?
‎audio omitted","She said it's fine
But there's a lockdown starting tonight
So it's uncertain now
I also don't know how smart it would be if you came
At all",vika_translated.txt
ef99c651-ec9b-4f7f-a960-90a59bbb5442,chat:u_1_u_2,141,Vika⭐️,Barbara,2020-03-19 23:02:34,"She said it's fine
But there's a lockdown starting tonight
So it's uncertain now
I also don't know how smart it would be if you came
At all","Look, I'm going to Haifa anyway",vika_translated.txt
e406655c-9fdc-49c9-873b-74092aa46d08,chat:u_1_u_2,142,Barbara,Vika⭐️,2020-03-19 23:03:55,"Look, I'm going to Haifa anyway","I don't know now, according to what they said on the news, everything is relatively fine",vika_translated.txt
78d88574-5248-4cd5-b41c-488a1579f9af,chat:u_1_u_2,143,Vika⭐️,Barbara,2020-03-19 23:05:06,"I don't know now, according to what they said on the news, everything is relatively fine",‎audio omitted,vika_translated.txt
e217297e-1307-4fb8-9017-60d19a528e10,chat:u_1_u_2,144,Barbara,Vika⭐️,2020-03-20 00:07:45,‎audio omitted,"Yes, right",vika_translated.txt
05a62d5d-838b-4643-b201-0fc8d40b4d88,chat:u_1_u_2,145,Vika⭐️,Barbara,2020-03-20 00:17:27,"Yes, right","‎audio omitted
‎audio omitted
‎audio omitted",vika_translated.txt
37d49bda-70ff-4b3a-a9b7-1760953e3eaa,chat:u_1_u_2,146,Barbara,Vika⭐️,2020-03-20 00:18:17,"‎audio omitted
‎audio omitted
‎audio omitted","Mom said, Mom knows 😊
Sure it's tasty😋😋❤️❤️",vika_translated.txt
72cb411d-d103-49ef-ad96-9cd453e23f2e,chat:u_1_u_2,147,Vika⭐️,Barbara,2020-03-20 00:23:09,"Mom said, Mom knows 😊
Sure it's tasty😋😋❤️❤️","‎audio omitted
‎audio omitted",vika_translated.txt
2927b0b5-24b1-4518-864e-3fd45977b627,chat:u_1_u_2,148,Barbara,Vika⭐️,2020-03-20 00:23:31,"‎audio omitted
‎audio omitted","We'll check the situation tomorrow
When are you coming?",vika_translated.txt
6ef688b2-de09-463b-9d9f-d39eb8ad4e24,chat:u_1_u_2,149,Vika⭐️,Barbara,2020-03-20 01:46:47,"We'll check the situation tomorrow
When are you coming?","Around 11
I'm still at the clinic :(((
And listen, I hardly have any balloons
Do you know where I can buy them",vika_translated.txt
5a778b36-c0a9-43d7-b4b9-fe060273e53e,chat:u_1_u_2,150,Barbara,Vika⭐️,2020-03-20 01:56:21,"Around 11
I'm still at the clinic :(((
And listen, I hardly have any balloons
Do you know where I can buy them","She's not home
At the supermarket",vika_translated.txt
c68f582b-941a-4424-9d20-4ff43e2147df,chat:u_1_u_2,151,Vika⭐️,Barbara,2020-03-20 10:58:49,"She's not home
At the supermarket","I'll try to go in
Where is she and when is she coming back?",vika_translated.txt
273ed13b-32c5-4a21-93e7-e6a6ee49201b,chat:u_1_u_2,152,Barbara,Vika⭐️,2020-03-20 10:59:03,"I'll try to go in
Where is she and when is she coming back?","Don't know, don't know",vika_translated.txt
94bbfb1e-1c34-4667-b66a-4ab6d9bb9c38,chat:u_1_u_2,153,Vika⭐️,Barbara,2020-03-20 10:59:26,"Don't know, don't know","🤨🤨🤨
‎audio omitted",vika_translated.txt
dd43896b-8358-41ca-a52c-c66a4d423a99,chat:u_1_u_2,154,Barbara,Vika⭐️,2020-03-20 10:59:43,"🤨🤨🤨
‎audio omitted","‎image omitted
‎image omitted",vika_translated.txt
83df2a95-d38e-438d-af69-d9fb451ac8e4,chat:u_1_u_2,155,Vika⭐️,Barbara,2020-05-06 17:50:18,"‎image omitted
‎image omitted","Like you have hair but no color
Wow, night and day",vika_translated.txt
c0d33928-d291-4c35-ba36-f921fae3b10f,chat:u_1_u_2,156,Barbara,Vika⭐️,2020-05-06 17:51:25,"Like you have hair but no color
Wow, night and day",That's not called hair lolll,vika_translated.txt
cbf8ca2d-ced6-4408-b1b0-12eb5f79def0,chat:u_1_u_2,157,Vika⭐️,Barbara,2020-05-06 17:51:42,That's not called hair lolll,What you have now,vika_translated.txt
d4038898-7b56-42d9-b6bd-43942766b183,chat:u_1_u_2,158,Barbara,Vika⭐️,2020-05-06 17:51:45,What you have now,"No shape at all
Yes",vika_translated.txt
2033c8fe-e71c-46df-8da8-4f617840b376,chat:u_1_u_2,159,Vika⭐️,Barbara,2020-05-06 17:51:46,"No shape at all
Yes","Wow, I'm so thankful to God for my eyebrows right now",vika_translated.txt
3ae6a30d-6b54-4777-ace5-2051e9bd5e56,chat:u_1_u_2,160,Barbara,Vika⭐️,2020-05-06 17:52:12,"Wow, I'm so thankful to God for my eyebrows right now","I also need a touch-up now, a year has passed and it faded, but there's Coronaaa",vika_translated.txt
158e3939-bca1-4629-8f03-2cac99bdfccf,chat:u_1_u_2,161,Vika⭐️,Barbara,2020-05-06 17:52:16,"I also need a touch-up now, a year has passed and it faded, but there's Coronaaa","😂😂😊🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️
It's okay, not critical
Wow, but the person who does yours does it really well
Really subtle",vika_translated.txt
3bd2e34d-a60b-4c89-8f40-2220313cd491,chat:u_1_u_2,162,Barbara,Vika⭐️,2020-05-06 17:52:18,"😂😂😊🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️
It's okay, not critical
Wow, but the person who does yours does it really well
Really subtle",Say thank you every morning!,vika_translated.txt
6f3f980f-f9c7-4152-ba72-56c7e73fd98a,chat:u_1_u_2,163,Vika⭐️,Barbara,2020-05-06 17:52:47,Say thank you every morning!,"Yeah, right",vika_translated.txt
b9236e43-e312-4310-9c2f-5662f379e26f,chat:u_1_u_2,164,Barbara,Vika⭐️,2020-05-06 17:52:53,"Yeah, right",She's amazing,vika_translated.txt
a2012834-0810-436f-bbec-8f07440ea40e,chat:u_1_u_2,165,Vika⭐️,Barbara,2020-05-06 17:52:55,She's amazing,"I wake up and go, don't need to draw anything on my face
Except for a little mascara
But that's all of us",vika_translated.txt
a579d092-f7cc-4712-89eb-bcf68f974991,chat:u_1_u_2,166,Barbara,Vika⭐️,2020-05-06 17:53:02,"I wake up and go, don't need to draw anything on my face
Except for a little mascara
But that's all of us",It took me a while to find her and then I followed her for about a year and something on Instagram and only then did I go and get it done,vika_translated.txt
11e50d78-1f39-4f40-860c-82f22ea75b10,chat:u_1_u_2,167,Vika⭐️,Barbara,2020-05-06 17:53:25,It took me a while to find her and then I followed her for about a year and something on Instagram and only then did I go and get it done,"Were you scared?
Send me her Instagram link for a minute",vika_translated.txt
546b086c-149f-41df-a3fd-9c2f8b424305,chat:u_1_u_2,168,Barbara,Vika⭐️,2020-05-06 17:53:35,"Were you scared?
Send me her Instagram link for a minute","Listen, yes, a little scary that it might suddenly turn out crooked or not suit the shape, but I was pretty calm
Milina is sleeping",vika_translated.txt
0b0982f0-bd67-45fe-81c1-cd972a42e9cb,chat:u_1_u_2,169,Vika⭐️,Barbara,2020-05-06 17:54:08,"Listen, yes, a little scary that it might suddenly turn out crooked or not suit the shape, but I was pretty calm
Milina is sleeping",Oopsieeee,vika_translated.txt
f8633ade-6e19-49f3-aade-046743b559ad,chat:u_1_u_2,170,Barbara,Vika⭐️,2020-05-08 18:48:37,Oopsieeee,And her phone is not on silent,vika_translated.txt
6753115b-b823-47db-b46f-5e331aca5db1,chat:u_1_u_2,171,Vika⭐️,Barbara,2020-05-08 18:48:38,And her phone is not on silent,"Sorryyy
Were you sleeping too?",vika_translated.txt
995f7144-85b5-4608-9c7e-1ed9f248a590,chat:u_1_u_2,172,Barbara,Vika⭐️,2020-05-08 18:48:45,"Sorryyy
Were you sleeping too?",We took a nap,vika_translated.txt
78df1ec9-3104-42ff-ab7d-0e8e2b1f871e,chat:u_1_u_2,173,Vika⭐️,Barbara,2020-05-08 18:48:48,We took a nap,"Ahhh
Sorry",vika_translated.txt
1b8449d1-744e-4b8b-8796-3374c49243b0,chat:u_1_u_2,174,Barbara,Vika⭐️,2020-05-08 18:48:54,"Ahhh
Sorry","I woke up before
It's all good lolll",vika_translated.txt
c8af5771-fa23-4cc6-bec6-ee55783fb864,chat:u_1_u_2,175,Vika⭐️,Barbara,2020-05-08 18:48:58,"I woke up before
It's all good lolll","Good
Okay, I planned to do something this weekend
Something?
I've been excited about this Friday for a week already",vika_translated.txt
7011c8fa-0a49-410a-8996-02debd73a3f0,chat:u_1_u_2,176,Barbara,Vika⭐️,2020-05-08 18:49:06,"Good
Okay, I planned to do something this weekend
Something?
I've been excited about this Friday for a week already","Sure
Come",vika_translated.txt
eecc7894-95bb-46c2-b51a-0d55903660c1,chat:u_1_u_2,177,Vika⭐️,Barbara,2020-05-08 18:49:29,"Sure
Come","Just because I want to meet up with you
Did you plan anything?",vika_translated.txt
75a1f745-6bad-45bf-94a0-1aedab619823,chat:u_1_u_2,178,Barbara,Vika⭐️,2020-05-08 18:49:31,"Just because I want to meet up with you
Did you plan anything?",To make cream mushroom pasta,vika_translated.txt
6de580c0-af34-4605-8d53-e9f6fe6b394b,chat:u_1_u_2,179,Vika⭐️,Barbara,2020-05-08 18:49:55,To make cream mushroom pasta,"Oh, no, oh, why did I eat 🤦🏼‍♀️😭
I made pasta with hummus and it's the most inedible thing on earth",vika_translated.txt
5d94d6f7-797a-4d6c-9944-59c8a9d8a849,chat:u_1_u_2,180,Barbara,Vika⭐️,2020-05-08 18:50:11,"Oh, no, oh, why did I eat 🤦🏼‍♀️😭
I made pasta with hummus and it's the most inedible thing on earth","We'll probably do it towards the evening
Until then you'll be hungry again",vika_translated.txt
5b47ecdf-b997-49ca-bae9-939e21b916e2,chat:u_1_u_2,181,Vika⭐️,Barbara,2020-05-08 18:50:38,"We'll probably do it towards the evening
Until then you'll be hungry again","Amen
Hahahahahahaha",vika_translated.txt
1b7f1f2d-78fe-4186-9889-e8c99621ac66,chat:u_1_u_2,182,Barbara,Vika⭐️,2020-05-08 18:50:52,"Amen
Hahahahahahaha",When do you want to come?,vika_translated.txt
5edfdf08-d520-46a4-b5ae-f8657cc1741f,chat:u_1_u_2,183,Vika⭐️,Barbara,2020-05-08 18:51:16,When do you want to come?,"Okay, I'll try to start getting ready
I'm exhausted from the workout, honestly
In another hour-hour and a half",vika_translated.txt
3fbc745f-dbf5-42f0-84a4-09b254d95a7e,chat:u_1_u_2,184,Barbara,Vika⭐️,2020-05-08 18:51:17,"Okay, I'll try to start getting ready
I'm exhausted from the workout, honestly
In another hour-hour and a half",Okay 👍🏼,vika_translated.txt
485005f1-62c2-475a-85c7-f6e4306760c8,chat:u_1_u_2,185,Vika⭐️,Barbara,2020-05-08 18:51:41,Okay 👍🏼,"Nine?!
We'll see now when I get up from the couch lolll",vika_translated.txt
fa84b92e-7521-4f88-a516-18a8159f8a49,chat:u_1_u_2,186,Barbara,Vika⭐️,2020-05-08 18:51:43,"Nine?!
We'll see now when I get up from the couch lolll","Call me, I'll go into her room to check on her in case she's still sleeping",vika_translated.txt
ae81c61d-331c-445d-8ebd-5f7237d3e3ec,chat:u_1_u_2,187,Vika⭐️,Barbara,2020-05-08 18:52:04,"Call me, I'll go into her room to check on her in case she's still sleeping",Okay,vika_translated.txt
76035d81-939f-4434-b867-b57214988649,chat:u_1_u_2,188,Barbara,Vika⭐️,2020-05-08 18:52:11,Okay,Hahahahaha,vika_translated.txt
d4017065-e61e-40ce-abfb-4974f03bf5c3,chat:u_1_u_2,189,Vika⭐️,Barbara,2020-05-08 18:52:15,Hahahahaha,I'll call you first,vika_translated.txt
b5b4e3e0-a963-4620-a85a-03880af7ed43,chat:u_1_u_2,190,Barbara,Vika⭐️,2020-05-08 18:52:15,I'll call you first,‎image omitted,vika_translated.txt
5b320afc-e966-4bca-8bad-69bdc69ec138,chat:u_1_u_2,191,Vika⭐️,Barbara,2020-05-08 18:52:30,‎image omitted,"‎image omitted
Oh oh oh
How did you know
OMG",vika_translated.txt
948640fc-a70a-4864-a96b-4ad9278e26b2,chat:u_1_u_2,192,Barbara,Vika⭐️,2020-05-08 18:52:31,"‎image omitted
Oh oh oh
How did you know
OMG",‎image omitted,vika_translated.txt
16593b59-a3c8-4bb6-a4bd-5efb225e3195,chat:u_1_u_2,193,Vika⭐️,Barbara,2020-05-08 18:52:48,‎image omitted,"Okay, five minutes, I'm getting up
Getting up
I'm up",vika_translated.txt
7b896d63-bbb7-44e3-8302-ff3986d83834,chat:u_1_u_2,194,Barbara,Vika⭐️,2020-05-08 18:52:49,"Okay, five minutes, I'm getting up
Getting up
I'm up","Hahahaha, good",vika_translated.txt
d570f36b-263d-47e7-a942-0b15165141b0,chat:u_1_u_2,195,Vika⭐️,Barbara,2020-05-08 18:53:00,"Hahahaha, good",‎audio omitted,vika_translated.txt
0eabd735-9e0a-485e-8c97-d7c903a02808,chat:u_1_u_2,196,Barbara,Vika⭐️,2020-05-08 18:53:13,‎audio omitted,🤣🤣,vika_translated.txt
8392f5da-c37f-467a-957f-fa33035e2c92,chat:u_1_u_2,197,Vika⭐️,Barbara,2020-05-08 18:53:55,🤣🤣,Are you awake?,vika_translated.txt
651aa4e0-d2c6-402d-8002-efc50b310ae2,chat:u_1_u_2,198,Barbara,Vika⭐️,2020-05-09 14:37:03,Are you awake?,"Yep
But we haven't eaten yet",vika_translated.txt
0e19e02e-9ff6-4060-a6e4-13b4394f40cb,chat:u_1_u_2,199,Vika⭐️,Barbara,2020-05-09 15:26:05,"Yep
But we haven't eaten yet","Okay, update me when you finish
Did you finish cleaning?",vika_translated.txt
cd111225-377f-48b0-9546-5c9a625bb2a6,chat:u_1_u_2,200,Barbara,Vika⭐️,2020-05-09 15:54:17,"Okay, update me when you finish
Did you finish cleaning?","Basically we finished
We're getting ready and we'll go out",vika_translated.txt
3eff3215-ffd2-4b59-bc31-4da76b43938f,chat:u_1_u_2,201,Vika⭐️,Barbara,2020-05-09 17:34:16,"Basically we finished
We're getting ready and we'll go out",‎audio omitted,vika_translated.txt
a8cba649-c77d-4e62-8c25-518f07375626,chat:u_1_u_2,202,Barbara,Vika⭐️,2020-05-09 17:42:46,‎audio omitted,"Oh, is it a place that closed?
I personally don't care where
A place without many people is recommended",vika_translated.txt
5db31586-3e27-4934-a9e4-8297ba6e2d89,chat:u_1_u_2,203,Vika⭐️,Barbara,2020-05-09 17:43:58,"Oh, is it a place that closed?
I personally don't care where
A place without many people is recommended","‎audio omitted
‎audio omitted",vika_translated.txt
3e9a2b74-17cd-4d87-a8df-ff81edb3b972,chat:u_1_u_2,204,Barbara,Vika⭐️,2020-05-09 17:45:27,"‎audio omitted
‎audio omitted","I don't care, honestly",vika_translated.txt
daccbb82-ea92-4bcb-9033-6cdd631747dc,chat:u_1_u_2,205,Vika⭐️,Barbara,2020-05-09 17:48:59,"I don't care, honestly","Okay
Kiryat Ata Forest
Appears on Waze
We'll be there in another quarter of an hour
Did you leave?",vika_translated.txt
da5b11d8-f116-4699-8164-c9a756fc9cae,chat:u_1_u_2,206,Barbara,Vika⭐️,2020-05-09 17:52:03,"Okay
Kiryat Ata Forest
Appears on Waze
We'll be there in another quarter of an hour
Did you leave?",Not yet,vika_translated.txt
f562c9c7-2650-4bfd-9469-5aaa1b14d815,chat:u_1_u_2,207,Vika⭐️,Barbara,2020-05-09 18:03:10,Not yet,"We'll arrive there in another five minutes
🤓",vika_translated.txt
